,0
291,0.8750819148805222
292,0.8753530397484764
293,0.87562393339383
294,0.8758945955499533
295,0.8761650259503844
296,0.8764352243288291
297,0.8767051904191623
298,0.8769749239554271
299,0.8772444246718364
300,0.8775136923027727
301,0.8777827265827886
302,0.8780515272466074
303,0.8783200940291234
304,0.8785884266654027
305,0.8788565248906829
306,0.8791243884403742
307,0.8793920170500595
308,0.879659410455495
309,0.8799265683926106
310,0.8801934905975102
311,0.8804601768064724
312,0.8807266267559504
313,0.8809928401825732
314,0.8812588168231454
315,0.8815245564146481
316,0.8817900586942385
317,0.8820553233992516
318,0.8823203502671997
319,0.8825851390357732
320,0.8828496894428407
321,0.8831140012264495
322,0.8833780741248265
323,0.8836419078763785
324,0.8839055022196922
325,0.8841688568935343
326,0.8844319716368536
327,0.8846948461887797
328,0.884957480288624
329,0.8852198736758803
330,0.8854820260902253
331,0.8857439372715187
332,0.8860056069598036
333,0.8862670348953076
334,0.8865282208184422
335,0.8867891644698038
336,0.8870498655901746
337,0.8873103239205221
338,0.8875705392020001
339,0.8878305111759488
340,0.8880902395838955
341,0.8883497241675554
342,0.8886089646688304
343,0.8888679608298119
344,0.8891267123927793
345,0.8893852191002012
346,0.8896434806947362
347,0.8899014969192326
348,0.8901592675167287
349,0.8904167922304543
350,0.8906740708038302
351,0.8909311029804687
352,0.8911878885041745
353,0.8914444271189448
354,0.8917007185689697
355,0.8919567625986327
356,0.8922125589525107
357,0.8924681073753757
358,0.8927234076121937
359,0.8929784594081256
360,0.8932332625085287
361,0.8934878166589554
362,0.8937421216051546
363,0.8939961770930726
364,0.8942499828688516
365,0.8945035386788328
366,0.8947568442695546
367,0.8950098993877539
368,0.8952627037803669
369,0.8955152571945288
370,0.8957675593775747
371,0.8960196100770392
372,0.8962714090406584
373,0.8965229560163689
374,0.8967742507523083
375,0.8970252929968171
376,0.897276082498437
377,0.8975266190059127
378,0.8977769022681921
379,0.8980269320344263
380,0.8982767080539709
381,0.898526230076385
382,0.8987754978514331
383,0.8990245111290845
384,0.8992732696595143
385,0.8995217731931034
386,0.8997700214804394
387,0.9000180142723164
388,0.9002657513197356
389,0.9005132323739067
390,0.9007604571862463
391,0.9010074255083805
392,0.9012541370921439
393,0.9015005916895804
394,0.9017467890529433
395,0.9019927289346966
396,0.9022384110875151
397,0.9024838352642834
398,0.9027290012180988
399,0.9029739087022697
400,0.9032185574703164
401,0.903462947275973
402,0.9037070778731853
403,0.9039509490161134
404,0.9041945604591309
405,0.9044379119568261
406,0.9046810032640011
407,0.9049238341356743
408,0.9051664043270785
409,0.9054087135936633
410,0.9056507616910938
411,0.9058925483752527
412,0.9061340734022391
413,0.9063753365283699
414,0.9066163375101802
415,0.9068570761044236
416,0.9070975520680716
417,0.9073377651583159
418,0.9075777151325668
419,0.907817401748456
420,0.9080568247638343
421,0.9082959839367737
422,0.9085348790255678
423,0.9087735097887315
424,0.9090118759850019
425,0.9092499773733379
426,0.9094878137129226
427,0.9097253847631611
428,0.9099626902836826
429,0.9101997300343406
430,0.9104365037752128
431,0.9106730112666016
432,0.9109092522690351
433,0.9111452265432666
434,0.9113809338502762
435,0.9116163739512697
436,0.9118515466076803
437,0.9120864515811681
438,0.9123210886336217
439,0.9125554575271564
440,0.9127895580241173
441,0.9130233898870779
442,0.9132569528788409
443,0.9134902467624387
444,0.9137232713011341
445,0.91395602625842
446,0.9141885113980205
447,0.9144207264838908
448,0.914652671280218
449,0.9148843455514211
450,0.9151157490621514
451,0.915346881577294
452,0.915577742861966
453,0.9158083326815192
454,0.916038650801539
455,0.916268696987845
456,0.9164984710064928
457,0.9167279726237717
458,0.9169572016062081
459,0.9171861577205638
460,0.9174148407338366
461,0.9176432504132623
462,0.9178713865263126
463,0.9180992488406979
464,0.9183268371243666
465,0.9185541511455046
466,0.9187811906725375
467,0.9190079554741296
468,0.9192344453191853
469,0.9194606599768484
470,0.9196865992165036
471,0.9199122628077764
472,0.9201376505205328
473,0.9203627621248807
474,0.9205875973911706
475,0.9208121560899943
476,0.9210364379921873
477,0.9212604428688272
478,0.921484170491236
479,0.9217076206309792
480,0.9219307930598662
481,0.9221536875499522
482,0.9223763038735362
483,0.9225986418031634
484,0.9228207011116244
485,0.9230424815719568
486,0.9232639829574437
487,0.9234852050416159
488,0.9237061475982515
489,0.9239268104013764
490,0.9241471932252641
491,0.9243672958444373
492,0.9245871180336678
493,0.9248066595679755
494,0.9250259202226313
495,0.9252448997731555
496,0.9254635979953186
497,0.9256820146651428
498,0.925900149558901
499,0.9261180024531173
500,0.9263355731245685
501,0.9265528613502833
502,0.9267698669075433
503,0.9269865895738831
504,0.9272030291270908
505,0.9274191853452091
506,0.9276350580065333
507,0.9278506468896153
508,0.9280659517732601
509,0.9282809724365297
510,0.9284957086587411
511,0.9287101602194672
512,0.9289243268985382
513,0.9291382084760405
514,0.9293518047323179
515,0.9295651154479725
516,0.9297781404038634
517,0.9299908793811087
518,0.9302033321610851
519,0.9304154985254287
520,0.9306273782560347
521,0.9308389711350589
522,0.9310502769449162
523,0.9312612954682831
524,0.931472026488097
525,0.9316824697875565
526,0.9318926251501218
527,0.9321024923595156
528,0.9323120711997225
529,0.9325213614549906
530,0.932730362909831
531,0.9329390753490181
532,0.9331474985575912
533,0.9333556323208526
534,0.9335634764243705
535,0.9337710306539777
536,0.933978294795772
537,0.9341852686361178
538,0.9343919519616453
539,0.9345983445592511
540,0.934804446216099
541,0.93501025671962
542,0.9352157758575127
543,0.9354210034177435
544,0.9356259391885476
545,0.9358305829584288
546,0.9360349345161596
547,0.9362389936507826
548,0.9364427601516098
549,0.9366462338082231
550,0.9368494144104759
551,0.9370523017484915
552,0.9372548956126653
553,0.9374571957936638
554,0.9376592020824256
555,0.9378609142701614
556,0.9380623321483554
557,0.938263455508764
558,0.9384642841434178
559,0.9386648178446203
560,0.9388650564049499
561,0.939064999617259
562,0.9392646472746753
563,0.9394639991706013
564,0.9396630550987156
565,0.9398618148529719
566,0.9400602782276013
567,0.9402584450171103
568,0.9404563150162834
569,0.9406538880201817
570,0.9408511638241448
571,0.9410481422237894
572,0.9412448230150114
573,0.941441205993985
574,0.9416372909571638
575,0.9418330777012809
576,0.9420285660233484
577,0.9422237557206596
578,0.942418646590788
579,0.9426132384315876
580,0.9428075310411941
581,0.9430015242180243
582,0.9431952177607772
583,0.943388611468434
584,0.9435817051402586
585,0.9437744985757975
586,0.9439669915748812
587,0.9441591839376229
588,0.9443510754644202
589,0.9445426659559555
590,0.9447339552131953
591,0.9449249430373912
592,0.9451156292300801
593,0.9453060135930852
594,0.9454960959285152
595,0.945685876038765
596,0.9458753537265168
597,0.9460645287947398
598,0.9462534010466899
599,0.9464419702859119
600,0.9466302363162377
601,0.9468181989417884
602,0.9470058579669733
603,0.9471932131964912
604,0.94738026443533
605,0.9475670114887677
606,0.9477534541623724
607,0.9479395922620028
608,0.9481254255938077
609,0.9483109539642279
610,0.9484961771799955
611,0.948681095048134
612,0.9488657073759593
613,0.94905001397108
614,0.9492340146413972
615,0.9494177091951052
616,0.9496010974406919
617,0.949784179186939
618,0.9499669542429223
619,0.9501494224180123
620,0.9503315835218737
621,0.9505134373644671
622,0.9506949837560481
623,0.9508762225071683
624,0.9510571534286753
625,0.9512377763317132
626,0.951418091027723
627,0.9515980973284428
628,0.951777795045908
629,0.9519571839924518
630,0.9521362639807056
631,0.9523150348235994
632,0.9524934963343614
633,0.9526716483265195
634,0.9528494906139005
635,0.953027023010631
636,0.9532042453311381
637,0.953381157390149
638,0.9535577590026911
639,0.9537340499840936
640,0.953910030149987
641,0.9540856993163025
642,0.9542610572992744
643,0.9544361039154386
644,0.9546108389816341
645,0.9547852623150023
646,0.9549593737329884
647,0.9551331730533409
648,0.9553066600941121
649,0.9554798346736587
650,0.955652696610642
651,0.9558252457240278
652,0.9559974818330875
653,0.9561694047573976
654,0.9563410143168407
655,0.956512310331605
656,0.9566832926221858
657,0.9568539610093847
658,0.9570243153143103
659,0.9571943553583789
660,0.9573640809633143
661,0.957533491951148
662,0.9577025881442203
663,0.9578713693651797
664,0.9580398354369838
665,0.9582079861828993
666,0.9583758214265026
667,0.9585433409916799
668,0.9587105447026274
669,0.9588774323838518
670,0.959044003860171
671,0.9592102589567131
672,0.9593761974989181
673,0.9595418193125378
674,0.9597071242236358
675,0.9598721120585879
676,0.9600367826440829
677,0.9602011358071216
678,0.9603651713750193
679,0.9605288891754037
680,0.9606922890362166
681,0.9608553707857141
682,0.9610181342524666
683,0.9611805792653594
684,0.9613427056535923
685,0.9615045132466807
686,0.961666001874456
687,0.9618271713670647
688,0.9619880215549701
689,0.9621485522689517
690,0.9623087633401061
691,0.9624686545998467
692,0.9626282258799042
693,0.9627874770123273
694,0.9629464078294824
695,0.9631050181640545
696,0.9632633078490467
697,0.9634212767177813
698,0.9635789246038998
699,0.9637362513413626
700,0.9638932567644509
701,0.9640499407077645
702,0.9642063030062245
703,0.9643623434950722
704,0.9645180620098707
705,0.9646734583865023
706,0.964828532461173
707,0.9649832840704089
708,0.9651377130510589
709,0.9652918192402945
710,0.9654456024756091
711,0.9655990625948192
712,0.9657521994360646
713,0.9659050128378087
714,0.9660575026388387
715,0.9662096686782654
716,0.9663615107955242
717,0.966513028830375
718,0.9666642226229031
719,0.9668150920135179
720,0.9669656368429553
721,0.9671158569522763
722,0.9672657521828681
723,0.9674153223764443
724,0.9675645673750449
725,0.967713487021037
726,0.9678620811571139
727,0.9680103496262977
728,0.9681582922719373
729,0.9683059089377096
730,0.96845319946762
731,0.968600163706002
732,0.9687468014975181
733,0.9688931126871602
734,0.9690390971202487
735,0.9691847546424346
736,0.9693300850996978
737,0.9694750883383488
738,0.9696197642050288
739,0.9697641125467088
740,0.9699081332106917
741,0.9700518260446109
742,0.9701951908964317
743,0.9703382276144511
744,0.970480936047298
745,0.9706233160439336
746,0.9707653674536516
747,0.9709070901260787
748,0.9710484839111745
749,0.971189548659232
750,0.971330284220878
751,0.9714706904470727
752,0.9716107671891111
753,0.9717505142986219
754,0.9718899316275692
755,0.9720290190282513
756,0.9721677763533022
757,0.9723062034556909
758,0.9724443001887226
759,0.9725820664060381
760,0.9727195019616145
761,0.9728566067097658
762,0.9729933805051418
763,0.9731298232027303
764,0.9732659346578555
765,0.97340171472618
766,0.9735371632637032
767,0.9736722801267632
768,0.9738070651720361
769,0.9739415182565367
770,0.9740756392376182
771,0.9742094279729733
772,0.9743428843206337
773,0.9744760081389704
774,0.9746087992866949
775,0.9747412576228581
776,0.9748733830068514
777,0.9750051752984066
778,0.9751366343575965
779,0.9752677600448345
780,0.9753985522208759
781,0.9755290107468172
782,0.9756591354840964
783,0.9757889262944938
784,0.9759183830401322
785,0.9760475055834763
786,0.9761762937873341
787,0.9763047475148559
788,0.9764328666295362
789,0.976560650995212
790,0.9766881004760648
791,0.9768152149366193
792,0.9769419942417448
793,0.9770684382566552
794,0.9771945468469091
795,0.9773203198784092
796,0.9774457572174042
797,0.9775708587304881
798,0.9776956242846
799,0.9778200537470252
800,0.9779441469853952
801,0.9780679038676875
802,0.9781913242622267
803,0.9783144080376831
804,0.9784371550630755
805,0.9785595652077688
806,0.9786816383414759
807,0.9788033743342572
808,0.9789247730565213
809,0.9790458343790249
810,0.9791665581728727
811,0.9792869443095189
812,0.9794069926607654
813,0.9795267030987641
814,0.9796460754960163
815,0.9797651097253721
816,0.9798838056600319
817,0.9800021631735459
818,0.9801201821398147
819,0.980237862433089
820,0.9803552039279707
821,0.9804722064994119
822,0.9805888700227166
823,0.9807051943735395
824,0.9808211794278873
825,0.980936825062118
826,0.9810521311529421
827,0.9811670975774218
828,0.9812817242129723
829,0.981396010937361
830,0.9815099576287081
831,0.9816235641654878
832,0.9817368304265262
833,0.9818497562910037
834,0.9819623416384546
835,0.9820745863487669
836,0.9821864903021827
837,0.9822980533792984
838,0.9824092754610653
839,0.9825201564287891
840,0.982630696164131
841,0.9827408945491068
842,0.9828507514660882
843,0.9829602667978025
844,0.9830694404273325
845,0.9831782722381174
846,0.9832867621139524
847,0.9833949099389898
848,0.9835027155977376
849,0.9836101789750611
850,0.983717299956183
851,0.9838240784266831
852,0.9839305142724983
853,0.9840366073799239
854,0.9841423576356124
855,0.984247764926575
856,0.9843528291401805
857,0.9844575501641571
858,0.9845619278865907
859,0.9846659621959271
860,0.9847696529809703
861,0.9848730001308843
862,0.9849760035351921
863,0.9850786630837766
864,0.9851809786668809
865,0.9852829501751075
866,0.9853845774994197
867,0.9854858605311408
868,0.9855867991619555
869,0.9856873932839085
870,0.9857876427894067
871,0.9858875475712168
872,0.9859871075224679
873,0.9860863225366504
874,0.9861851925076168
875,0.9862837173295813
876,0.9863818968971203
877,0.9864797311051727
878,0.9865772198490399
879,0.9866743630243865
880,0.9867711605272391
881,0.9868676122539881
882,0.9869637181013872
883,0.9870594779665534
884,0.9871548917469674
885,0.9872499593404738
886,0.9873446806452812
887,0.9874390555599627
888,0.9875330839834552
889,0.987626765815061
890,0.9877201009544464
891,0.987813089301643
892,0.9879057307570479
893,0.9879980252214225
894,0.9880899725958945
895,0.9881815727819573
896,0.9882728256814696
897,0.9883637311966564
898,0.9884542892301088
899,0.9885444996847843
900,0.9886343624640072
901,0.988723877471468
902,0.9888130446112242
903,0.9889018637877007
904,0.9889903349056893
905,0.9890784578703493
906,0.9891662325872074
907,0.9892536589621579
908,0.9893407369014638
909,0.989427466311755
910,0.9895138471000304
911,0.9895998791736575
912,0.9896855624403716
913,0.9897708968082769
914,0.989855882185847
915,0.989940518481924
916,0.9900248056057196
917,0.9901087434668143
918,0.9901923319751592
919,0.990275571041074
920,0.9903584605752488
921,0.9904410004887435
922,0.9905231906929886
923,0.9906050310997843
924,0.9906865216213017
925,0.9907676621700826
926,0.9908484526590395
927,0.9909288930014557
928,0.9910089831109858
929,0.9910887229016557
930,0.9911681122878627
931,0.9912471511843753
932,0.9913258395063347
933,0.9914041771692529
934,0.9914821640890144
935,0.991559800181876
936,0.9916370853644667
937,0.9917140195537877
938,0.9917906026672136
939,0.9918668346224911
940,0.9919427153377401
941,0.9920182447314536
942,0.9920934227224975
943,0.9921682492301114
944,0.9922427241739085
945,0.992316847473875
946,0.9923906190503715
947,0.9924640388241331
948,0.9925371067162674
949,0.9926098226482576
950,0.9926821865419605
951,0.9927541983196079
952,0.9928258579038058
953,0.9928971652175356
954,0.9929681201841528
955,0.9930387227273886
956,0.9931089727713491
957,0.9931788702405159
958,0.9932484150597459
959,0.9933176071542716
960,0.9933864464497014
961,0.9934549328720195
962,0.9935230663475861
963,0.9935908468031376
964,0.9936582741657861
965,0.993725348363021
966,0.9937920693227078
967,0.9938584369730883
968,0.9939244512427816
969,0.9939901120607838
970,0.9940554193564674
971,0.9941203730595825
972,0.9941849731002566
973,0.9942492194089941
974,0.9943131119166777
975,0.994376650554567
976,0.9944398352543
977,0.9945026659478922
978,0.9945651425677371
979,0.9946272650466067
980,0.9946890333176512
981,0.9947504473143987
982,0.9948115069707566
983,0.9948722122210103
984,0.9949325629998244
985,0.9949925592422417
986,0.995052200883685
987,0.995111487859955
988,0.9951704201072329
989,0.995228997562078
990,0.9952872201614297
991,0.9953450878426072
992,0.9954026005433088
993,0.9954597582016126
994,0.995516560755977
995,0.9955730081452403
996,0.9956291003086206
997,0.9956848371857167
998,0.995740218716507
999,0.9957952448413513
1000,0.9958499155009889
1001,0.9959042306365404
1002,0.9959581901895076
1003,0.996011794101772
1004,0.9960650423155968
1005,0.9961179347736261
1006,0.9961704714188852
1007,0.9962226521947807
1008,0.9962744770451005
1009,0.9963259459140142
1010,0.9963770587460727
1011,0.9964278154862084
1012,0.996478216079736
1013,0.9965282604723517
1014,0.9965779486101338
1015,0.9966272804395429
1016,0.996676255907421
1017,0.9967248749609934
1018,0.9967731375478669
1019,0.996821043616031
1020,0.996868593113858
1021,0.9969157859901027
1022,0.9969626221939022
1023,0.9970091016747773
1024,0.9970552243826307
1025,0.997100990267749
1026,0.9971463992808013
1027,0.9971914513728397
1028,0.9972361464953005
1029,0.9972804846000026
1030,0.9973244656391482
1031,0.9973680895653237
1032,0.9974113563314985
1033,0.9974542658910257
1034,0.997496818197643
1035,0.9975390132054711
1036,0.9975808508690145
1037,0.9976223311431626
1038,0.9976634539831882
1039,0.9977042193447488
1040,0.9977446271838855
1041,0.9977846774570243
1042,0.9978243701209752
1043,0.9978637051329337
1044,0.9979026824504783
1045,0.9979413020315732
1046,0.9979795638345671
1047,0.9980174678181937
1048,0.9980550139415711
1049,0.998092202164203
1050,0.9981290324459773
1051,0.9981655047471679
1052,0.9982016190284331
1053,0.9982373752508168
1054,0.9982727733757483
1055,0.998307813365042
1056,0.9983424951808981
1057,0.9983768187859017
1058,0.9984107841430243
1059,0.9984443912156226
1060,0.9984776399674387
1061,0.9985105303626011
1062,0.9985430623656238
1063,0.9985752359414067
1064,0.9986070510552361
1065,0.9986385076727834
1066,0.9986696057601072
1067,0.9987003452836513
1068,0.9987307262102464
1069,0.9987607485071092
1070,0.9987904121418426
1071,0.9988197170824363
1072,0.9988486632972661
1073,0.9988772507550941
1074,0.9989054794250697
1075,0.9989333492767284
1076,0.9989608602799923
1077,0.9989880124051704
1078,0.9990148056229586
1079,0.9990412399044394
1080,0.9990673152210823
1081,0.9990930315447439
1082,0.9991183888476675
1083,0.9991433871024834
1084,0.9991680262822092
1085,0.9991923063602496
1086,0.9992162273103964
1087,0.9992397891068289
1088,0.9992629917241134
1089,0.9992858351372035
1090,0.9993083193214402
1091,0.9993304442525521
1092,0.9993522099066552
1093,0.9993736162602525
1094,0.9993946632902355
1095,0.9994153509738825
1096,0.9994356792888596
1097,0.9994556482132206
1098,0.9994752577254074
1099,0.9994945078042488
1100,0.9995133984289623
1101,0.9995319295791524
1102,0.999550101234812
1103,0.9995679133763218
1104,0.9995853659844502
1105,0.9996024590403539
1106,0.9996191925255771
1107,0.9996355664220525
1108,0.9996515807121007
1109,0.9996672353784305
1110,0.9996825304041385
1111,0.9996974657727097
1112,0.9997120414680172
1113,0.9997262574743225
1114,0.999740113776275
1115,0.9997536103589129
1116,0.999766747207662
1117,0.9997795243083366
1118,0.9997919416471402
1119,0.9998039992106637
1120,0.999815696985886
1121,0.9998270349601762
1122,0.99983801312129
1123,0.9998486314573728
1124,0.9998588899569576
1125,0.9998687886089663
1126,0.9998783274027098
1127,0.9998875063278867
1128,0.9998963253745845
1129,0.9999047845332794
1130,0.999912883794836
1131,0.9999206231505079
1132,0.999928002591937
1133,0.9999350221111537
1134,0.9999416817005772
1135,0.999947981353016
1136,0.9999539210616663
1137,0.9999595008201132
1138,0.9999647206223311
1139,0.9999695804626829
1140,0.9999740803359197
1141,0.999978220237182
1142,0.9999820001619986
1143,0.9999854201062873
1144,0.9999884800663544
1145,0.9999911800388958
1146,0.9999935200209948
1147,0.9999955000101247
1148,0.9999971200041469
1149,0.999998380001312
1150,0.9999992800002592
1151,0.9999998200000162
1152,1.0
1153,0.9999998200000162
1154,0.9999992800002593
1155,0.9999983800013124
1156,0.9999971200041474
1157,0.999995500010125
1158,0.9999935200209954
1159,0.9999911800388964
1160,0.9999884800663553
1161,0.9999854201062882
1162,0.9999820001619993
1163,0.999978220237183
1164,0.9999740803359207
1165,0.999969580462684
1166,0.9999647206223324
1167,0.9999595008201145
1168,0.9999539210616676
1169,0.9999479813530175
1170,0.9999416817005788
1171,0.9999350221111554
1172,0.9999280025919387
1173,0.9999206231505097
1174,0.999912883794838
1175,0.9999047845332814
1176,0.9998963253745866
1177,0.999887506327889
1178,0.9998783274027121
1179,0.9998687886089689
1180,0.99985888995696
1181,0.9998486314573755
1182,0.9998380131212928
1183,0.999827034960179
1184,0.9998156969858891
1185,0.9998039992106666
1186,0.9997919416471432
1187,0.9997795243083399
1188,0.9997667472076653
1189,0.9997536103589162
1190,0.9997401137762785
1191,0.9997262574743261
1192,0.9997120414680208
1193,0.9996974657727133
1194,0.9996825304041423
1195,0.9996672353784344
1196,0.9996515807121047
1197,0.9996355664220566
1198,0.9996191925255813
1199,0.999602459040358
1200,0.9995853659844546
1201,0.9995679133763263
1202,0.9995501012348165
1203,0.999531929579157
1204,0.9995133984289671
1205,0.9994945078042536
1206,0.9994752577254122
1207,0.9994556482132259
1208,0.9994356792888648
1209,0.9994153509738877
1210,0.9993946632902408
1211,0.999373616260258
1212,0.9993522099066606
1213,0.9993304442525577
1214,0.9993083193214459
1215,0.9992858351372093
1216,0.9992629917241191
1217,0.999239789106835
1218,0.9992162273104025
1219,0.9991923063602557
1220,0.9991680262822152
1221,0.9991433871024895
1222,0.9991183888476738
1223,0.9990930315447504
1224,0.9990673152210889
1225,0.999041239904446
1226,0.9990148056229654
1227,0.9989880124051773
1228,0.9989608602799992
1229,0.9989333492767354
1230,0.9989054794250769
1231,0.9988772507551014
1232,0.9988486632972732
1233,0.9988197170824437
1234,0.9987904121418502
1235,0.9987607485071167
1236,0.998730726210254
1237,0.998700345283659
1238,0.9986696057601149
1239,0.9986385076727914
1240,0.998607051055244
1241,0.9985752359414148
1242,0.998543062365632
1243,0.9985105303626094
1244,0.9984776399674471
1245,0.9984443912156311
1246,0.9984107841430331
1247,0.9983768187859104
1248,0.9983424951809068
1249,0.9983078133650508
1250,0.9982727733757573
1251,0.9982373752508259
1252,0.9982016190284423
1253,0.998165504747177
1254,0.9981290324459867
1255,0.9980922021642123
1256,0.9980550139415806
1257,0.9980174678182032
1258,0.9979795638345768
1259,0.9979413020315828
1260,0.997902682450488
