,PE,DR,page,Layer0,Layer1,Layer2,Layer3,Layer4,Layer5,Layer6,Layer7,Layer8,Layer9,Layer10,Layer11,Layer12,Layer13,Layer14,Layer15,Layer16,Layer17,Layer18,Layer19,Layer20,Layer21,Layer22,Layer23,Layer24,Layer25,Layer26,Layer27,Layer28,Layer29,Layer30,Layer31,Layer32,Layer33,Layer34,Layer35,Layer36,Layer37,Layer38,Layer39,Layer40,Layer41,Layer42,Layer43,Layer44,Layer45,Layer46,Layer47,Layer48,Layer49,Layer50,Layer51,Layer52,Layer53,Layer54,Layer55,Layer56,Layer57,Layer58,Layer59,Layer60,Layer61,Layer62,Layer63,Layer64,Layer65,Layer66,Layer67,Layer68,Layer69,Layer70,Layer71,Layer72,Layer73,Layer74,Layer75,Layer76,Layer77,Layer78,Layer79,Layer80,Layer81,Layer82,Layer83,Layer84,Layer85,Layer86,Layer87,Layer88,Layer89,Layer90,Layer91,Layer92,Layer93,Layer94,Layer95,Layer96,Layer97,Layer98,Layer99,Layer100,Layer101,Layer102,Layer103,Layer104,Layer105,Layer106,Layer107,Layer108,Layer109,Layer110,Layer111,Layer112,Layer113,Layer114,Layer115,Layer116,Layer117,Layer118,Layer119,Layer120,Layer121,Layer122,Layer123,Layer124,Layer125,Layer126,Layer127,mean
0,1,0,0,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0265,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0398,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0265,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0398,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0398,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0398,0.0398,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.033258594
1,1,0,1,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105
2,1,0,2,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119
3,1,1,0,0.0108,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0108,0.0108,0.0135,0.0135,0.0135,0.0135,0.0135,0.0162,0.0135,0.0135,0.0135,0.0135,0.0135,0.0162,0.0162,0.0135,0.0135,0.0135,0.0108,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0108,0.0108,0.0135,0.0135,0.0135,0.0135,0.0162,0.0162,0.0162,0.0162,0.0135,0.0135,0.0135,0.0162,0.0162,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0108,0.0108,0.0135,0.0135,0.0135,0.0135,0.0162,0.0162,0.0162,0.0162,0.0135,0.0135,0.0135,0.0162,0.0162,0.0135,0.0135,0.0135,0.0108,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,0.0108,0.0108,0.0135,0.0135,0.0135,0.0135,0.0162,0.0162,0.0162,0.0162,0.0135,0.0135,0.0135,0.0162,0.0162,0.0135,0.0135,0.0135,0.013710938
4,1,1,1,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0627,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0627,0.0523,0.0523,0.0523,0.0523,0.0523,0.0627,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0627,0.0523,0.0523,0.0523,0.0523,0.0523,0.0627,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0523,0.0627,0.0523,0.0523,0.0523,0.0523,0.0523,0.0627,0.0627,0.0523,0.0523,0.0523,0.05295
5,1,1,2,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741
6,1,2,0,0.00927,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.00927,0.00927,0.0116,0.0116,0.0116,0.0116,0.0116,0.0139,0.0116,0.0116,0.0116,0.0116,0.0116,0.0139,0.0139,0.0116,0.0139,0.0116,0.00927,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.00927,0.00927,0.0116,0.0116,0.0116,0.0116,0.0116,0.0139,0.0139,0.0139,0.0116,0.0116,0.0116,0.0139,0.0139,0.0116,0.0139,0.0116,0.00927,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.00927,0.00927,0.0116,0.0116,0.0116,0.0116,0.0139,0.0139,0.0139,0.0139,0.0116,0.0116,0.0139,0.0139,0.0139,0.0116,0.0139,0.0116,0.00927,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.00927,0.00927,0.0116,0.0116,0.0116,0.0116,0.0139,0.0139,0.0139,0.0139,0.0116,0.0116,0.0139,0.0139,0.0139,0.0116,0.0139,0.0116,0.01184875
7,1,2,1,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0529,0.0441,0.0441,0.0441,0.0441,0.0441,0.0529,0.0529,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0529,0.0441,0.0441,0.0441,0.0441,0.0441,0.0529,0.0529,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0529,0.0441,0.0441,0.0441,0.0441,0.0441,0.0529,0.0529,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441,0.0529,0.0441,0.0441,0.0441,0.0441,0.0441,0.0529,0.0529,0.0441,0.0441,0.0441,0.044925
8,1,2,2,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.0768,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.0768,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.0768,0.0768,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.0768,0.0768,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.0646
9,1,3,0,0.00799,0.00999,0.00999,0.00999,0.00999,0.00999,0.00799,0.00999,0.00799,0.00999,0.00999,0.00999,0.00999,0.00999,0.00799,0.00799,0.00799,0.00999,0.00999,0.00999,0.00999,0.012,0.00999,0.00999,0.00999,0.00999,0.00999,0.012,0.012,0.00999,0.012,0.00999,0.00799,0.00999,0.00999,0.00999,0.00999,0.00999,0.00999,0.00999,0.00799,0.00999,0.00999,0.00999,0.00999,0.00999,0.00799,0.00799,0.00799,0.00999,0.00999,0.00999,0.00999,0.012,0.012,0.012,0.00999,0.00999,0.00999,0.012,0.012,0.00999,0.012,0.00999,0.00799,0.00999,0.00999,0.00999,0.00999,0.00999,0.00999,0.00999,0.00999,0.00999,0.00999,0.00999,0.00999,0.00999,0.00799,0.00799,0.00999,0.00999,0.00999,0.00999,0.012,0.012,0.012,0.012,0.00999,0.00999,0.012,0.012,0.012,0.012,0.012,0.00999,0.00799,0.00999,0.00999,0.00999,0.00999,0.00999,0.00999,0.00999,0.00999,0.00999,0.00999,0.00999,0.00999,0.00999,0.00799,0.00799,0.00999,0.00999,0.00999,0.00999,0.012,0.012,0.012,0.012,0.00999,0.00999,0.012,0.012,0.012,0.012,0.012,0.00999,0.010164063
