,PE,DR,page,Layer0,Layer1,Layer2,Layer3,Layer4,Layer5,Layer6,Layer7,Layer8,Layer9,Layer10,Layer11,Layer12,Layer13,Layer14,Layer15,Layer16,Layer17,Layer18,Layer19,Layer20,Layer21,Layer22,Layer23,Layer24,Layer25,Layer26,Layer27,Layer28,Layer29,Layer30,Layer31,Layer32,Layer33,Layer34,Layer35,Layer36,Layer37,Layer38,Layer39,Layer40,Layer41,Layer42,Layer43,Layer44,Layer45,Layer46,Layer47,Layer48,Layer49,Layer50,Layer51,Layer52,Layer53,Layer54,Layer55,Layer56,Layer57,Layer58,Layer59,Layer60,Layer61,Layer62,Layer63,Layer64,Layer65,Layer66,Layer67,Layer68,Layer69,Layer70,Layer71,Layer72,Layer73,Layer74,Layer75,Layer76,Layer77,Layer78,Layer79,Layer80,Layer81,Layer82,Layer83,Layer84,Layer85,Layer86,Layer87,Layer88,Layer89,Layer90,Layer91,Layer92,Layer93,Layer94,Layer95,Layer96,Layer97,Layer98,Layer99,Layer100,Layer101,Layer102,Layer103,Layer104,Layer105,Layer106,Layer107,Layer108,Layer109,Layer110,Layer111,Layer112,Layer113,Layer114,Layer115,Layer116,Layer117,Layer118,Layer119,Layer120,Layer121,Layer122,Layer123,Layer124,Layer125,Layer126,Layer127,mean
0,1,0,0,0.00466,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00466,0.00466,0.00466,0.00466,0.00466,0.00583,0.00583,0.00583,0.00583,0.00699,0.00699,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00466,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00466,0.00466,0.00466,0.00466,0.00466,0.00583,0.00583,0.00699,0.00699,0.00699,0.00699,0.00699,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00466,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00466,0.00466,0.00466,0.00466,0.00466,0.00583,0.00699,0.00699,0.00699,0.00699,0.00699,0.00699,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00466,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00466,0.00466,0.00466,0.00466,0.00466,0.00583,0.00699,0.00699,0.00699,0.00699,0.00699,0.00699,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.005782813
1,1,0,1,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0161,0.0201,0.0161,0.0201,0.0201,0.0201,0.0201,0.0241,0.0201,0.0241,0.0201,0.0201,0.0201,0.0201,0.0201,0.0241,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0161,0.0201,0.0161,0.0201,0.0201,0.0201,0.0241,0.0241,0.0201,0.0241,0.0201,0.0201,0.0201,0.0201,0.0201,0.0241,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0161,0.0201,0.0201,0.0201,0.0241,0.0241,0.0201,0.0241,0.0201,0.0201,0.0201,0.0201,0.0201,0.0241,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0161,0.0201,0.0201,0.0201,0.0241,0.0241,0.0201,0.0241,0.0241,0.0201,0.0201,0.0201,0.0201,0.0241,0.0201,0.0201,0.0201,0.0201,0.0204125
2,1,0,2,0.0239,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0358,0.0358,0.0358,0.0358,0.0358,0.0298,0.0298,0.0298,0.0298,0.0298,0.0239,0.0239,0.0239,0.0239,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0358,0.0358,0.0358,0.0358,0.0358,0.0298,0.0298,0.0298,0.0298,0.0298,0.0239,0.0239,0.0239,0.0239,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0358,0.0358,0.0358,0.0358,0.0358,0.0358,0.0298,0.0298,0.0298,0.0298,0.0239,0.0239,0.0239,0.0239,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0298,0.0358,0.0358,0.0358,0.0358,0.0358,0.0358,0.0298,0.0298,0.0298,0.0298,0.0239,0.0239,0.0298,0.030139844
3,1,1,0,0.0015,0.00188,0.00188,0.00188,0.00188,0.00188,0.0015,0.00188,0.00188,0.00188,0.00188,0.00188,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.00188,0.00188,0.00188,0.00225,0.00225,0.00225,0.00188,0.00188,0.00188,0.00225,0.00225,0.00188,0.00188,0.00188,0.0015,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.00188,0.00188,0.00188,0.00225,0.00225,0.00225,0.00188,0.00188,0.00188,0.00225,0.00225,0.00188,0.00188,0.00188,0.0015,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.00188,0.00188,0.00225,0.00225,0.00225,0.00225,0.00225,0.00188,0.00225,0.00225,0.00225,0.00188,0.00225,0.00188,0.0015,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.00188,0.00188,0.00225,0.00225,0.00225,0.00225,0.00225,0.00188,0.00225,0.00225,0.00225,0.00188,0.00225,0.00188,0.001874844
4,1,1,1,0.00536,0.0067,0.00536,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.00536,0.0067,0.00536,0.0067,0.0067,0.00536,0.0067,0.0067,0.0067,0.00804,0.00804,0.0067,0.0067,0.0067,0.0067,0.00804,0.00804,0.0067,0.0067,0.0067,0.00536,0.0067,0.00536,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.00536,0.0067,0.00536,0.0067,0.0067,0.00536,0.0067,0.0067,0.0067,0.00804,0.00804,0.0067,0.0067,0.0067,0.0067,0.00804,0.00804,0.0067,0.0067,0.0067,0.00536,0.0067,0.00536,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.00536,0.0067,0.00536,0.0067,0.0067,0.00536,0.0067,0.0067,0.0067,0.00804,0.00804,0.0067,0.0067,0.0067,0.0067,0.00804,0.00804,0.0067,0.0067,0.0067,0.00536,0.0067,0.00536,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.00536,0.00536,0.00536,0.00536,0.0067,0.0067,0.00536,0.0067,0.0067,0.0067,0.00804,0.00804,0.0067,0.0067,0.0067,0.0067,0.00804,0.00804,0.0067,0.0067,0.0067,0.006637188
5,1,1,2,0.00583,0.00728,0.00583,0.00728,0.00728,0.00583,0.00583,0.00583,0.00583,0.00583,0.00728,0.00728,0.00728,0.00728,0.00728,0.00583,0.00728,0.00728,0.00728,0.00874,0.00874,0.00874,0.00874,0.00874,0.00874,0.00728,0.00874,0.00874,0.00728,0.00728,0.00728,0.00583,0.00583,0.00583,0.00583,0.00728,0.00728,0.00583,0.00583,0.00583,0.00583,0.00583,0.00728,0.00728,0.00728,0.00728,0.00728,0.00583,0.00728,0.00728,0.00728,0.00874,0.00874,0.00874,0.00874,0.00874,0.00874,0.00728,0.00874,0.00874,0.00728,0.00728,0.00728,0.00583,0.00583,0.00728,0.00583,0.00728,0.00728,0.00583,0.00583,0.00583,0.00583,0.00583,0.00728,0.00728,0.00728,0.00728,0.00728,0.00583,0.00728,0.00728,0.00728,0.00874,0.00874,0.00874,0.00874,0.00874,0.00874,0.00728,0.00874,0.00874,0.00728,0.00728,0.00728,0.00728,0.00583,0.00583,0.00583,0.00728,0.00728,0.00583,0.00583,0.00583,0.00583,0.00583,0.00728,0.00728,0.00728,0.00728,0.00728,0.00583,0.00728,0.00728,0.00728,0.00874,0.00874,0.00874,0.00874,0.00874,0.00874,0.00728,0.00874,0.00874,0.00728,0.00728,0.00728,0.00728,0.007237187
6,1,2,0,0.00125,0.00156,0.00156,0.00156,0.00156,0.00125,0.00125,0.00156,0.00125,0.00156,0.00156,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00156,0.00156,0.00156,0.00188,0.00188,0.00188,0.00156,0.00156,0.00156,0.00188,0.00188,0.00156,0.00188,0.00156,0.00125,0.00156,0.00156,0.00156,0.00156,0.00125,0.00125,0.00156,0.00125,0.00156,0.00156,0.00156,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00156,0.00156,0.00156,0.00188,0.00188,0.00188,0.00188,0.00156,0.00188,0.00188,0.00188,0.00156,0.00188,0.00156,0.00125,0.00156,0.00156,0.00156,0.00156,0.00156,0.00125,0.00156,0.00156,0.00156,0.00156,0.00156,0.00156,0.00125,0.00125,0.00125,0.00125,0.00125,0.00156,0.00156,0.00156,0.00188,0.00188,0.00188,0.00188,0.00156,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00125,0.00156,0.00156,0.00156,0.00156,0.00125,0.00125,0.00156,0.00125,0.00156,0.00156,0.00156,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00156,0.00156,0.00156,0.00188,0.00188,0.00188,0.00188,0.00156,0.00188,0.00188,0.00188,0.00156,0.00188,0.00156,0.001547969
7,1,2,1,0.0042,0.00525,0.0042,0.00525,0.00525,0.00525,0.00525,0.00525,0.00525,0.00525,0.00525,0.0042,0.0042,0.0042,0.0042,0.0042,0.00525,0.0042,0.00525,0.00525,0.00525,0.0063,0.0063,0.00525,0.00525,0.00525,0.00525,0.0063,0.0063,0.00525,0.00525,0.00525,0.0042,0.00525,0.0042,0.00525,0.00525,0.00525,0.00525,0.00525,0.00525,0.00525,0.00525,0.0042,0.0042,0.0042,0.0042,0.0042,0.00525,0.0042,0.00525,0.00525,0.00525,0.0063,0.0063,0.00525,0.00525,0.00525,0.00525,0.0063,0.0063,0.00525,0.00525,0.00525,0.0042,0.00525,0.0042,0.00525,0.00525,0.00525,0.00525,0.00525,0.00525,0.00525,0.00525,0.0042,0.0042,0.00525,0.0042,0.0042,0.00525,0.0042,0.00525,0.00525,0.00525,0.0063,0.0063,0.00525,0.00525,0.00525,0.00525,0.0063,0.0063,0.00525,0.00525,0.00525,0.0042,0.00525,0.0042,0.00525,0.00525,0.00525,0.00525,0.00525,0.00525,0.00525,0.00525,0.0042,0.0042,0.0042,0.0042,0.0042,0.00525,0.0042,0.00525,0.00525,0.00525,0.0063,0.0063,0.00525,0.00525,0.00525,0.00525,0.0063,0.0063,0.00525,0.00525,0.00525,0.005126953
8,1,2,2,0.00424,0.00424,0.00424,0.00529,0.00529,0.00424,0.00424,0.00424,0.00424,0.00424,0.00529,0.00529,0.00529,0.00529,0.00424,0.00424,0.00529,0.00529,0.00529,0.00635,0.00635,0.00635,0.00635,0.00635,0.00635,0.00529,0.00635,0.00635,0.00529,0.00529,0.00529,0.00529,0.00424,0.00424,0.00424,0.00424,0.00529,0.00424,0.00424,0.00424,0.00424,0.00424,0.00529,0.00529,0.00529,0.00529,0.00424,0.00424,0.00529,0.00529,0.00529,0.00635,0.00635,0.00635,0.00635,0.00635,0.00635,0.00529,0.00635,0.00635,0.00529,0.00529,0.00529,0.00529,0.00424,0.00424,0.00424,0.00529,0.00529,0.00424,0.00424,0.00424,0.00424,0.00424,0.00529,0.00529,0.00529,0.00529,0.00424,0.00424,0.00529,0.00529,0.00529,0.00635,0.00635,0.00635,0.00635,0.00635,0.00635,0.00529,0.00635,0.00635,0.00529,0.00529,0.00529,0.00529,0.00424,0.00424,0.00424,0.00424,0.00529,0.00424,0.00424,0.00424,0.00424,0.00424,0.00529,0.00529,0.00529,0.00529,0.00424,0.00424,0.00529,0.00529,0.00529,0.00635,0.00635,0.00635,0.00635,0.00635,0.00635,0.00529,0.00635,0.00635,0.00529,0.00529,0.00529,0.00529,0.005210469
9,1,3,0,0.00106,0.00133,0.00133,0.00133,0.00133,0.00106,0.00106,0.00133,0.00106,0.00133,0.00133,0.00133,0.00106,0.00106,0.00106,0.000663,0.00106,0.00106,0.00133,0.00133,0.00133,0.00159,0.00159,0.00159,0.00133,0.00133,0.00133,0.00159,0.00159,0.00133,0.00159,0.00133,0.00106,0.00133,0.00133,0.00133,0.00133,0.00106,0.00106,0.00133,0.00106,0.00133,0.00133,0.00133,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00133,0.00133,0.00133,0.00159,0.00159,0.00159,0.00133,0.00133,0.00159,0.00159,0.00159,0.00159,0.00159,0.00133,0.00106,0.00133,0.00133,0.00133,0.00133,0.00133,0.00106,0.00133,0.00133,0.00133,0.00133,0.00133,0.00133,0.00106,0.00106,0.00106,0.00106,0.00106,0.00133,0.00133,0.00133,0.00159,0.00159,0.00159,0.00159,0.00133,0.00159,0.00159,0.00159,0.00159,0.00159,0.00159,0.00106,0.00133,0.00133,0.00133,0.00133,0.00106,0.00106,0.00133,0.00106,0.00133,0.00133,0.00133,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00133,0.00133,0.00133,0.00159,0.00159,0.00159,0.00159,0.00133,0.00159,0.00159,0.00159,0.00159,0.00159,0.00133,0.001315883
