,PE,DR,page,Layer0,Layer1,Layer2,Layer3,Layer4,Layer5,Layer6,Layer7,Layer8,Layer9,Layer10,Layer11,Layer12,Layer13,Layer14,Layer15,Layer16,Layer17,Layer18,Layer19,Layer20,Layer21,Layer22,Layer23,Layer24,Layer25,Layer26,Layer27,Layer28,Layer29,Layer30,Layer31,Layer32,Layer33,Layer34,Layer35,Layer36,Layer37,Layer38,Layer39,Layer40,Layer41,Layer42,Layer43,Layer44,Layer45,Layer46,Layer47,Layer48,Layer49,Layer50,Layer51,Layer52,Layer53,Layer54,Layer55,Layer56,Layer57,Layer58,Layer59,Layer60,Layer61,Layer62,Layer63,Layer64,Layer65,Layer66,Layer67,Layer68,Layer69,Layer70,Layer71,Layer72,Layer73,Layer74,Layer75,Layer76,Layer77,Layer78,Layer79,Layer80,Layer81,Layer82,Layer83,Layer84,Layer85,Layer86,Layer87,Layer88,Layer89,Layer90,Layer91,Layer92,Layer93,Layer94,Layer95,Layer96,Layer97,Layer98,Layer99,Layer100,Layer101,Layer102,Layer103,Layer104,Layer105,Layer106,Layer107,Layer108,Layer109,Layer110,Layer111,Layer112,Layer113,Layer114,Layer115,Layer116,Layer117,Layer118,Layer119,Layer120,Layer121,Layer122,Layer123,Layer124,Layer125,Layer126,Layer127,mean
0,1,0,0,0.000137,0.000206,0.000172,0.000172,0.000206,0.000172,0.000172,0.000172,0.000172,0.000172,0.000172,0.000172,0.000137,0.000137,0.000137,0.000137,0.000137,0.000137,0.000172,0.000172,0.000172,0.000206,0.000172,0.000172,0.000172,0.000137,0.000172,0.000172,0.000172,0.000137,0.000137,0.000137,0.000137,0.000206,0.000172,0.000206,0.000206,0.000172,0.000172,0.000206,0.000172,0.000172,0.000206,0.000172,0.000172,0.000137,0.000137,0.000137,0.000137,0.000172,0.000172,0.000172,0.000172,0.000206,0.000172,0.000172,0.000172,0.000172,0.000172,0.000172,0.000172,0.000137,0.000137,0.000172,0.000172,0.000206,0.000172,0.000206,0.000206,0.000172,0.000172,0.000206,0.000172,0.000172,0.000206,0.000172,0.000172,0.000137,0.000137,0.000137,0.000137,0.000172,0.000172,0.000172,0.000172,0.000206,0.000172,0.000206,0.000172,0.000172,0.000172,0.000172,0.000172,0.000137,0.000172,0.000172,0.000137,0.000206,0.000172,0.000206,0.000206,0.000172,0.000172,0.000172,0.000172,0.000172,0.000172,0.000172,0.000172,0.000137,0.000137,0.000137,0.000137,0.000172,0.000172,0.000172,0.000172,0.000206,0.000172,0.000172,0.000172,0.000172,0.000172,0.000172,0.000172,0.000137,0.000137,0.000172,0.00016910937499999993
1,1,0,1,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000529,0.000529,0.000529,0.000529,0.000661,0.000794,0.000794,0.000661,0.000794,0.000661,0.000661,0.000661,0.000529,0.000661,0.000794,0.000661,0.000529,0.000529,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000529,0.000529,0.000529,0.000529,0.000661,0.000794,0.000794,0.000794,0.000794,0.000661,0.000661,0.000661,0.000529,0.000661,0.000794,0.000661,0.000529,0.000529,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000529,0.000529,0.000529,0.000529,0.000661,0.000794,0.000794,0.000794,0.000794,0.000661,0.000661,0.000661,0.000529,0.000661,0.000794,0.000661,0.000529,0.000529,0.000661,0.000529,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000661,0.000529,0.000529,0.000529,0.000529,0.000661,0.000794,0.000794,0.000794,0.000794,0.000661,0.000661,0.000661,0.000529,0.000661,0.000794,0.000661,0.000529,0.000529,0.000661,0.0006508359375
2,1,0,2,0.00167,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00167,0.00167,0.00208,0.00208,0.00208,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.00208,0.00208,0.00208,0.00208,0.00167,0.00104,0.00167,0.00167,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00167,0.00167,0.00208,0.00208,0.00208,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.00208,0.00208,0.00208,0.00208,0.00167,0.00167,0.00167,0.00167,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00167,0.00167,0.0025,0.00208,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.00208,0.00208,0.00208,0.00208,0.00167,0.00167,0.00167,0.00167,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00167,0.00167,0.0025,0.00208,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.00208,0.00208,0.00208,0.00208,0.00167,0.00167,0.00167,0.0020900781250000012
3,1,1,0,0.000676,0.000676,0.000676,0.000564,0.000564,0.000676,0.000676,0.000676,0.000676,0.000564,0.000564,0.000564,0.000564,0.000564,0.000564,0.000564,0.000676,0.000676,0.000564,0.000451,0.000451,0.000451,0.000451,0.000451,0.000451,0.000564,0.000451,0.000451,0.000451,0.000451,0.000451,0.000451,0.000676,0.000676,0.000676,0.000676,0.000676,0.000676,0.000676,0.000676,0.000676,0.000564,0.000564,0.000564,0.000564,0.000564,0.000564,0.000564,0.000676,0.000676,0.000564,0.000451,0.000451,0.000451,0.000451,0.000451,0.000451,0.000564,0.000451,0.000451,0.000451,0.000451,0.000451,0.000451,0.000676,0.000676,0.000676,0.000676,0.000564,0.000676,0.000676,0.000676,0.000676,0.000564,0.000564,0.000564,0.000564,0.000564,0.000564,0.000564,0.000676,0.000676,0.000564,0.000451,0.000451,0.000451,0.000451,0.000451,0.000451,0.000564,0.000451,0.000451,0.000451,0.000451,0.000451,0.000451,0.000676,0.000676,0.000676,0.000564,0.000564,0.000676,0.000676,0.000676,0.000676,0.000564,0.000564,0.000564,0.000564,0.000564,0.000564,0.000564,0.000676,0.000676,0.000564,0.000451,0.000451,0.000451,0.000451,0.000451,0.000451,0.000564,0.000451,0.000451,0.000451,0.000451,0.000451,0.000451,0.0005557500000000009
4,1,1,1,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000308,0.000308,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000308,0.000385,0.000462,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000462,0.000385,0.000385,0.000385,0.000385,0.000385,0.000308,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000462,0.000385,0.000385,0.000385,0.000385,0.000385,0.000462,0.000462,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000462,0.000385,0.000385,0.000385,0.000385,0.000385,0.000308,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000462,0.000385,0.000385,0.000385,0.000385,0.000385,0.000462,0.000462,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000308,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000385,0.000308,0.000385,0.000462,0.000385,0.000385,0.000385,0.000385,0.000386804687500001
5,1,1,2,0.000474,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000474,0.000474,0.000711,0.000593,0.000593,0.000593,0.000593,0.000711,0.000711,0.000593,0.000593,0.000593,0.000593,0.000711,0.000593,0.000593,0.000593,0.000474,0.000474,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000474,0.000474,0.000711,0.000593,0.000593,0.000593,0.000593,0.000711,0.000711,0.000593,0.000593,0.000593,0.000593,0.000711,0.000593,0.000593,0.000593,0.000593,0.000474,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000474,0.000474,0.000711,0.000593,0.000593,0.000593,0.000593,0.000711,0.000711,0.000593,0.000593,0.000593,0.000593,0.000711,0.000593,0.000593,0.000593,0.000593,0.000474,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000593,0.000474,0.000474,0.000711,0.000593,0.000593,0.000593,0.000593,0.000711,0.000711,0.000593,0.000593,0.000593,0.000593,0.000711,0.000593,0.000593,0.000593,0.000474,0.0005947343750000009
6,1,2,0,0.000909,0.000909,0.000909,0.000757,0.000757,0.000909,0.000909,0.000909,0.000909,0.000757,0.000757,0.000757,0.000757,0.000757,0.000757,0.000757,0.000909,0.000909,0.000757,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000909,0.000909,0.000909,0.000909,0.000909,0.000909,0.000909,0.000909,0.000909,0.000909,0.000757,0.000757,0.000757,0.000757,0.000757,0.000757,0.000909,0.000909,0.000757,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000757,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000909,0.000909,0.000909,0.000909,0.000909,0.000909,0.000909,0.000909,0.000909,0.000757,0.000757,0.000757,0.000757,0.000757,0.000757,0.000757,0.000909,0.000909,0.000757,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000757,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000909,0.000909,0.000909,0.000757,0.000757,0.000909,0.000909,0.000909,0.000909,0.000757,0.000757,0.000757,0.000757,0.000757,0.000757,0.000757,0.000909,0.000909,0.000757,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.000606,0.0007467031249999982
7,1,2,1,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000554,0.000554,0.000462,0.000462,0.000462,0.000462,0.000462,0.000369,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000369,0.000462,0.000462,0.000369,0.000369,0.000462,0.000462,0.000369,0.000369,0.000462,0.000462,0.000554,0.000462,0.000462,0.000462,0.000462,0.000554,0.000554,0.000554,0.000554,0.000554,0.000462,0.000462,0.000369,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000369,0.000462,0.000554,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000554,0.000554,0.000554,0.000554,0.000554,0.000462,0.000462,0.000369,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000554,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000554,0.000554,0.000462,0.000462,0.000462,0.000462,0.000462,0.000369,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000462,0.000369,0.000462,0.000462,0.000369,0.000369,0.000462,0.000462,0.000462,0.000462,0.000462,0.00046477343749999904
8,1,2,2,0.00055,0.00066,0.00066,0.00055,0.00055,0.00066,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00044,0.00044,0.00044,0.00066,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00066,0.00055,0.00055,0.00055,0.00044,0.00055,0.00066,0.00066,0.00055,0.00055,0.00066,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00044,0.00044,0.00066,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00066,0.00055,0.00055,0.00055,0.00055,0.00055,0.00066,0.00066,0.00055,0.00055,0.00066,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00044,0.00044,0.00066,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00066,0.00055,0.00055,0.00055,0.00055,0.00055,0.00066,0.00066,0.00055,0.00055,0.00066,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00044,0.00044,0.00044,0.00066,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00066,0.00055,0.00055,0.00055,0.00055,0.000557734375
9,1,3,0,0.00127,0.00127,0.00127,0.00106,0.00106,0.00127,0.00127,0.00127,0.00127,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00127,0.00127,0.00106,0.000847,0.000847,0.000847,0.000847,0.000847,0.000847,0.00106,0.000847,0.000847,0.000847,0.000847,0.000847,0.000847,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00106,0.00127,0.00106,0.00106,0.00106,0.00106,0.00127,0.00127,0.00106,0.000847,0.000847,0.000847,0.000847,0.000847,0.000847,0.00106,0.000847,0.000847,0.000847,0.000847,0.000847,0.000847,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00127,0.00127,0.00106,0.000847,0.000847,0.000847,0.000847,0.000847,0.000847,0.00106,0.000847,0.000847,0.000847,0.000847,0.000847,0.000847,0.00127,0.00127,0.00127,0.00106,0.00106,0.00127,0.00127,0.00127,0.00127,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00127,0.00127,0.00106,0.000847,0.000847,0.000847,0.000847,0.000847,0.000847,0.000847,0.000847,0.000847,0.000847,0.000847,0.000847,0.000847,0.0010473671874999986
