,PE,DR,page,Layer0,Layer1,Layer2,Layer3,Layer4,Layer5,Layer6,Layer7,Layer8,Layer9,Layer10,Layer11,Layer12,Layer13,Layer14,Layer15,Layer16,Layer17,Layer18,Layer19,Layer20,Layer21,Layer22,Layer23,Layer24,Layer25,Layer26,Layer27,Layer28,Layer29,Layer30,Layer31,Layer32,Layer33,Layer34,Layer35,Layer36,Layer37,Layer38,Layer39,Layer40,Layer41,Layer42,Layer43,Layer44,Layer45,Layer46,Layer47,Layer48,Layer49,Layer50,Layer51,Layer52,Layer53,Layer54,Layer55,Layer56,Layer57,Layer58,Layer59,Layer60,Layer61,Layer62,Layer63,Layer64,Layer65,Layer66,Layer67,Layer68,Layer69,Layer70,Layer71,Layer72,Layer73,Layer74,Layer75,Layer76,Layer77,Layer78,Layer79,Layer80,Layer81,Layer82,Layer83,Layer84,Layer85,Layer86,Layer87,Layer88,Layer89,Layer90,Layer91,Layer92,Layer93,Layer94,Layer95,Layer96,Layer97,Layer98,Layer99,Layer100,Layer101,Layer102,Layer103,Layer104,Layer105,Layer106,Layer107,Layer108,Layer109,Layer110,Layer111,Layer112,Layer113,Layer114,Layer115,Layer116,Layer117,Layer118,Layer119,Layer120,Layer121,Layer122,Layer123,Layer124,Layer125,Layer126,Layer127,mean
0,1,0,0,0.000334,0.000417,0.000417,0.000501,0.000501,0.000417,0.000417,0.000417,0.000417,0.000417,0.000417,0.000417,0.000334,0.000334,0.000334,0.000334,0.000334,0.000334,0.000417,0.000417,0.000417,0.000501,0.000417,0.000417,0.000417,0.000334,0.000417,0.000417,0.000417,0.000334,0.000334,0.000334,0.000334,0.000501,0.000417,0.000501,0.000501,0.000417,0.000417,0.000417,0.000417,0.000417,0.000501,0.000417,0.000334,0.000334,0.000334,0.000334,0.000334,0.000417,0.000417,0.000417,0.000417,0.000501,0.000501,0.000501,0.000417,0.000417,0.000417,0.000417,0.000417,0.000334,0.000334,0.000417,0.000334,0.000501,0.000417,0.000501,0.000501,0.000417,0.000417,0.000501,0.000417,0.000417,0.000501,0.000417,0.000334,0.000334,0.000334,0.000334,0.000334,0.000417,0.000417,0.000417,0.000417,0.000501,0.000501,0.000501,0.000417,0.000417,0.000417,0.000417,0.000417,0.000334,0.000334,0.000417,0.000334,0.000417,0.000417,0.000501,0.000501,0.000417,0.000417,0.000417,0.000417,0.000417,0.000501,0.000417,0.000334,0.000334,0.000334,0.000334,0.000334,0.000417,0.000417,0.000417,0.000417,0.000501,0.000501,0.000417,0.000417,0.000417,0.000417,0.000417,0.000417,0.000334,0.000334,0.000417,0.00040939843750000064
1,1,0,1,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000709,0.000887,0.000887,0.000887,0.00106,0.00106,0.00106,0.00106,0.000887,0.000887,0.000887,0.000887,0.000887,0.00106,0.000887,0.000709,0.000709,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000709,0.000887,0.000887,0.000887,0.00106,0.00106,0.00106,0.00106,0.000887,0.000887,0.000887,0.000887,0.000887,0.00106,0.000887,0.000709,0.000709,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000709,0.000887,0.000887,0.000887,0.00106,0.00106,0.00106,0.00106,0.000887,0.000887,0.000887,0.000887,0.000887,0.00106,0.000887,0.000709,0.000709,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000709,0.000887,0.000887,0.000887,0.00106,0.00106,0.00106,0.00106,0.000887,0.000887,0.000887,0.000887,0.000887,0.00106,0.000887,0.000709,0.000709,0.000887,0.0008973437499999998
2,1,0,2,0.00537,0.00672,0.00672,0.00672,0.00672,0.00672,0.00672,0.00672,0.00672,0.00537,0.00672,0.00672,0.00672,0.00672,0.00672,0.00537,0.00672,0.00672,0.00806,0.00806,0.00806,0.00806,0.00806,0.00806,0.00806,0.00672,0.00806,0.00672,0.00537,0.00537,0.00537,0.00537,0.00537,0.00672,0.00672,0.00672,0.00672,0.00672,0.00672,0.00672,0.00672,0.00537,0.00672,0.00672,0.00672,0.00672,0.00672,0.00537,0.00672,0.00672,0.00806,0.00806,0.00806,0.00806,0.00806,0.00806,0.00806,0.00672,0.00806,0.00672,0.00537,0.00537,0.00537,0.00537,0.00537,0.00672,0.00672,0.00672,0.00672,0.00672,0.00672,0.00672,0.00672,0.00537,0.00672,0.00672,0.00672,0.00672,0.00672,0.00537,0.00672,0.00672,0.00806,0.00806,0.00806,0.00806,0.00806,0.00806,0.00806,0.00672,0.00806,0.00672,0.00672,0.00537,0.00537,0.00537,0.00537,0.00672,0.00672,0.00672,0.00672,0.00672,0.00672,0.00672,0.00672,0.00537,0.00672,0.00672,0.00672,0.00672,0.00672,0.00537,0.00672,0.00672,0.00806,0.00806,0.00806,0.00806,0.00806,0.00806,0.00806,0.00672,0.00806,0.00672,0.00672,0.00537,0.00537,0.00537,0.006780781249999983
3,1,1,0,0.000337,0.000405,0.000405,0.000337,0.000337,0.000405,0.000405,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.00027,0.000337,0.000337,0.000337,0.000337,0.00027,0.000337,0.00027,0.00027,0.000337,0.000337,0.00027,0.000337,0.000337,0.00027,0.00027,0.00027,0.000337,0.000405,0.000405,0.000337,0.000337,0.000405,0.000405,0.000405,0.000405,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000405,0.000405,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.00027,0.000337,0.000337,0.000405,0.000405,0.000337,0.000337,0.000405,0.000405,0.000405,0.000405,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000405,0.000405,0.000337,0.000337,0.000337,0.000337,0.00027,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000405,0.000405,0.000337,0.000337,0.000405,0.000405,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.000337,0.00027,0.00027,0.000337,0.000337,0.000337,0.000337,0.000337,0.00027,0.00027,0.000337,0.0003424218749999994
4,1,1,1,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000655,0.000655,0.000819,0.000655,0.000655,0.000819,0.000819,0.000655,0.000655,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000982,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000655,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000982,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000655,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000819,0.000655,0.000819,0.000819,0.000655,0.000819,0.000819,0.000819,0.000655,0.000655,0.000819,0.0008061718750000002
5,1,1,2,0.00148,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00148,0.00185,0.00185,0.00185,0.00185,0.00185,0.00222,0.00222,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00148,0.00185,0.00185,0.00148,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00148,0.00185,0.00185,0.00185,0.00185,0.00185,0.00222,0.00222,0.00222,0.00222,0.00185,0.00222,0.00185,0.00185,0.00185,0.00185,0.00185,0.00148,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00148,0.00185,0.00185,0.00185,0.00222,0.00185,0.00222,0.00222,0.00222,0.00222,0.00185,0.00222,0.00185,0.00185,0.00185,0.00185,0.00185,0.00148,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00148,0.00185,0.00185,0.00185,0.00185,0.00185,0.00222,0.00222,0.00222,0.00222,0.00185,0.00222,0.00185,0.00185,0.00185,0.00185,0.00185,0.0018760156249999975
6,1,2,0,0.00041,0.000492,0.000492,0.00041,0.00041,0.000492,0.000492,0.000492,0.000492,0.00041,0.00041,0.00041,0.00041,0.00041,0.00041,0.00041,0.000492,0.000492,0.00041,0.000328,0.000328,0.000328,0.000328,0.000328,0.000328,0.000328,0.000328,0.000328,0.00041,0.000328,0.000328,0.000328,0.00041,0.000492,0.000492,0.000492,0.00041,0.000492,0.000492,0.000492,0.000492,0.00041,0.00041,0.00041,0.00041,0.00041,0.00041,0.00041,0.000492,0.000492,0.00041,0.00041,0.000328,0.00041,0.000328,0.000328,0.000328,0.00041,0.000328,0.00041,0.00041,0.000328,0.000328,0.00041,0.00041,0.000492,0.000492,0.000492,0.00041,0.000492,0.000492,0.000492,0.000492,0.00041,0.00041,0.00041,0.00041,0.00041,0.00041,0.00041,0.000492,0.000492,0.00041,0.00041,0.000328,0.00041,0.000328,0.000328,0.000328,0.00041,0.000328,0.00041,0.00041,0.000328,0.000328,0.00041,0.00041,0.000492,0.000492,0.00041,0.00041,0.000492,0.000492,0.000492,0.000492,0.00041,0.00041,0.00041,0.00041,0.00041,0.00041,0.00041,0.000492,0.000492,0.00041,0.000328,0.000328,0.00041,0.000328,0.000328,0.000328,0.000328,0.000328,0.00041,0.00041,0.000328,0.000328,0.00041,0.00040935937500000027
7,1,2,1,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00134,0.00111,0.00111,0.00111,0.00134,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.000891,0.000891,0.000891,0.000891,0.000891,0.00111,0.00111,0.000891,0.000891,0.00111,0.00111,0.00134,0.00111,0.00134,0.00111,0.00111,0.00134,0.00134,0.00111,0.00111,0.00111,0.00134,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.000891,0.00111,0.00111,0.000891,0.000891,0.00111,0.00111,0.000891,0.000891,0.00111,0.00111,0.00134,0.00111,0.00134,0.00111,0.00111,0.00134,0.00134,0.00111,0.00111,0.00111,0.00134,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.000891,0.00111,0.00111,0.000891,0.000891,0.00111,0.00111,0.000891,0.000891,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00134,0.00111,0.00111,0.00111,0.00134,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.000891,0.000891,0.00111,0.000891,0.000891,0.00111,0.00111,0.000891,0.000891,0.00111,0.0010958046875000002
8,1,2,2,0.00153,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00229,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00153,0.00191,0.00191,0.00153,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00229,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00153,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00229,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00153,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00229,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.0019070312499999964
9,1,3,0,0.000525,0.00063,0.00063,0.000525,0.000525,0.00063,0.00063,0.00063,0.00063,0.000525,0.000525,0.000525,0.000525,0.000525,0.000525,0.000525,0.00063,0.00063,0.000525,0.00042,0.00042,0.00042,0.00042,0.00042,0.00042,0.000525,0.00042,0.00042,0.00042,0.00042,0.00042,0.00042,0.000525,0.00063,0.00063,0.00063,0.000525,0.00063,0.00063,0.00063,0.00063,0.000525,0.000525,0.000525,0.000525,0.000525,0.000525,0.000525,0.00063,0.00063,0.000525,0.00042,0.00042,0.00042,0.00042,0.00042,0.00042,0.000525,0.00042,0.00042,0.000525,0.00042,0.00042,0.00042,0.000525,0.00063,0.00063,0.00063,0.000525,0.00063,0.00063,0.00063,0.00063,0.000525,0.000525,0.000525,0.000525,0.000525,0.000525,0.000525,0.00063,0.00063,0.000525,0.00042,0.00042,0.00042,0.00042,0.00042,0.00042,0.000525,0.00042,0.00042,0.00042,0.00042,0.00042,0.00042,0.000525,0.00063,0.00063,0.000525,0.000525,0.00063,0.00063,0.00063,0.00063,0.000525,0.000525,0.000525,0.000525,0.000525,0.000525,0.000525,0.00063,0.00063,0.000525,0.00042,0.00042,0.00042,0.00042,0.00042,0.00042,0.000525,0.00042,0.00042,0.00042,0.00042,0.00042,0.00042,0.0005143359374999991
