,PE,DR,page,Layer0,Layer1,Layer2,Layer3,Layer4,Layer5,Layer6,Layer7,Layer8,Layer9,Layer10,Layer11,Layer12,Layer13,Layer14,Layer15,Layer16,Layer17,Layer18,Layer19,Layer20,Layer21,Layer22,Layer23,Layer24,Layer25,Layer26,Layer27,Layer28,Layer29,Layer30,Layer31,Layer32,Layer33,Layer34,Layer35,Layer36,Layer37,Layer38,Layer39,Layer40,Layer41,Layer42,Layer43,Layer44,Layer45,Layer46,Layer47,Layer48,Layer49,Layer50,Layer51,Layer52,Layer53,Layer54,Layer55,Layer56,Layer57,Layer58,Layer59,Layer60,Layer61,Layer62,Layer63,Layer64,Layer65,Layer66,Layer67,Layer68,Layer69,Layer70,Layer71,Layer72,Layer73,Layer74,Layer75,Layer76,Layer77,Layer78,Layer79,Layer80,Layer81,Layer82,Layer83,Layer84,Layer85,Layer86,Layer87,Layer88,Layer89,Layer90,Layer91,Layer92,Layer93,Layer94,Layer95,Layer96,Layer97,Layer98,Layer99,Layer100,Layer101,Layer102,Layer103,Layer104,Layer105,Layer106,Layer107,Layer108,Layer109,Layer110,Layer111,Layer112,Layer113,Layer114,Layer115,Layer116,Layer117,Layer118,Layer119,Layer120,Layer121,Layer122,Layer123,Layer124,Layer125,Layer126,Layer127,mean
0,1,0,0,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00363,0.00363,0.00302,0.00302,0.00242,0.00302,0.00242,0.00302,0.00242,0.00242,0.00242,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00363,0.00363,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00363,0.00363,0.00363,0.00363,0.00302,0.00242,0.00302,0.00302,0.00302,0.00302,0.00302,0.00242,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00363,0.00363,0.00363,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00363,0.00363,0.00363,0.00363,0.00302,0.00242,0.00302,0.00302,0.00302,0.00302,0.00302,0.00242,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00363,0.00363,0.00363,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00363,0.00363,0.00363,0.00363,0.00302,0.00242,0.00302,0.00302,0.00302,0.00302,0.00302,0.00242,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00363,0.00363,0.00363,0.0030875781250000052
1,1,0,1,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000395,0.000494,0.000593,0.000494,0.000494,0.000593,0.000494,0.000494,0.000494,0.000494,0.000494,0.000593,0.000494,0.000395,0.000395,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000593,0.000494,0.000494,0.000593,0.000494,0.000494,0.000494,0.000494,0.000494,0.000593,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000593,0.000494,0.000494,0.000593,0.000494,0.000494,0.000494,0.000494,0.000494,0.000593,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000494,0.000593,0.000494,0.000494,0.000593,0.000494,0.000494,0.000494,0.000494,0.000494,0.000593,0.000494,0.000395,0.000395,0.000494,0.000499414062500001
2,1,0,2,0.00136,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.00136,0.0017,0.0017,0.0017,0.0017,0.0017,0.00136,0.0017,0.0017,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.0017,0.00204,0.0017,0.00136,0.000851,0.000851,0.000851,0.00136,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.00136,0.00136,0.0017,0.0017,0.0017,0.0017,0.00136,0.0017,0.0017,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.0017,0.00204,0.0017,0.00136,0.00136,0.000851,0.000851,0.00136,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.00136,0.0017,0.0017,0.0017,0.00204,0.0017,0.00136,0.0017,0.0017,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.0017,0.00204,0.0017,0.00136,0.00136,0.00136,0.00136,0.00136,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.00136,0.00136,0.0017,0.0017,0.0017,0.0017,0.00136,0.0017,0.0017,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.0017,0.00204,0.0017,0.00136,0.00136,0.00136,0.00136,0.001688085937499999
3,1,1,0,0.00519,0.00623,0.00623,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00416,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00416,0.00416,0.00416,0.00416,0.00416,0.00519,0.00519,0.00416,0.00519,0.00519,0.00519,0.00623,0.00623,0.00623,0.00623,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00416,0.00416,0.00416,0.00416,0.00416,0.00519,0.00519,0.00416,0.00519,0.00519,0.00519,0.00623,0.00623,0.00623,0.00623,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00416,0.00416,0.00416,0.00416,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00623,0.00623,0.00623,0.00623,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00519,0.00416,0.00416,0.00416,0.00416,0.00416,0.00519,0.00519,0.00416,0.00519,0.00519,0.00519,0.00623,0.005126796875000013
4,1,1,1,0.00152,0.00183,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00183,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00122,0.00122,0.00122,0.00122,0.00122,0.00122,0.00152,0.00152,0.00122,0.00122,0.00152,0.00183,0.00183,0.00152,0.00183,0.00152,0.00152,0.00183,0.00183,0.00152,0.00152,0.00152,0.00183,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00122,0.00122,0.00152,0.00152,0.00122,0.00152,0.00152,0.00152,0.00122,0.00152,0.00183,0.00183,0.00152,0.00183,0.00152,0.00152,0.00183,0.00183,0.00152,0.00152,0.00152,0.00183,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00122,0.00122,0.00152,0.00152,0.00122,0.00152,0.00152,0.00152,0.00122,0.00152,0.00152,0.00183,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00183,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00122,0.00122,0.00152,0.00122,0.00122,0.00152,0.00152,0.00122,0.00122,0.00152,0.0015071874999999966
5,1,1,2,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000479,0.000479,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000479,0.000599,0.000599,0.000599,0.000719,0.000719,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000479,0.000599,0.000599,0.000599,0.000599,0.000599,0.000719,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000719,0.000719,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000479,0.000599,0.000599,0.000599,0.000599,0.000599,0.000719,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000719,0.000719,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000479,0.000599,0.000599,0.000599,0.000599,0.000599,0.000719,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000599,0.000479,0.000599,0.000599,0.0006008750000000008
6,1,2,0,0.00641,0.00769,0.00769,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00641,0.00641,0.00641,0.00769,0.00769,0.00769,0.00769,0.00769,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00513,0.00513,0.00513,0.00513,0.00513,0.00641,0.00641,0.00513,0.00641,0.00641,0.00641,0.00769,0.00769,0.00769,0.00769,0.00769,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00513,0.00513,0.00513,0.00513,0.00513,0.00641,0.00641,0.00513,0.00641,0.00641,0.00641,0.00769,0.00769,0.00769,0.00769,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00641,0.00513,0.00513,0.00513,0.00513,0.00513,0.00641,0.00641,0.00513,0.00641,0.00641,0.00641,0.00769,0.006320000000000008
7,1,2,1,0.0022,0.00264,0.0022,0.0022,0.0022,0.0022,0.00264,0.00264,0.0022,0.0022,0.0022,0.00264,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.00176,0.00176,0.00176,0.00176,0.00176,0.00176,0.00176,0.00176,0.00176,0.0022,0.00264,0.00264,0.0022,0.00264,0.0022,0.0022,0.00264,0.00264,0.00264,0.0022,0.0022,0.00264,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.00176,0.00176,0.0022,0.00176,0.00176,0.0022,0.0022,0.00176,0.00176,0.0022,0.00264,0.00264,0.0022,0.00264,0.0022,0.0022,0.00264,0.00264,0.00264,0.0022,0.0022,0.00264,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.00176,0.00176,0.0022,0.00176,0.00176,0.0022,0.0022,0.00176,0.00176,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.00264,0.0022,0.0022,0.0022,0.00264,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.00176,0.00176,0.0022,0.00176,0.00176,0.00176,0.00176,0.00176,0.00176,0.0022,0.0021690625000000004
8,1,2,2,0.000714,0.000857,0.000857,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000572,0.000714,0.000714,0.000714,0.000714,0.000572,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000572,0.000572,0.000572,0.000714,0.000714,0.000857,0.000857,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000572,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000572,0.000714,0.000714,0.000714,0.000857,0.000857,0.000714,0.000714,0.000714,0.000857,0.000857,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000572,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000857,0.000857,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000572,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000714,0.000572,0.000714,0.000714,0.0007140781250000015
9,1,3,0,0.00691,0.0083,0.0083,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00553,0.00553,0.00553,0.00553,0.00553,0.00691,0.00553,0.00553,0.00691,0.00691,0.00691,0.0083,0.0083,0.0083,0.0083,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00553,0.00553,0.00553,0.00553,0.00553,0.00691,0.00691,0.00553,0.00691,0.00691,0.00691,0.0083,0.0083,0.0083,0.0083,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00553,0.00553,0.00553,0.00553,0.00553,0.00691,0.00691,0.00553,0.00691,0.00691,0.00691,0.0083,0.0083,0.0083,0.0083,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00691,0.00553,0.00553,0.00553,0.00553,0.00553,0.00691,0.00691,0.00553,0.00691,0.00691,0.00691,0.0083,0.006803359374999998
