,PE,DR,page,Layer0,Layer1,Layer2,Layer3,Layer4,Layer5,Layer6,Layer7,Layer8,Layer9,Layer10,Layer11,Layer12,Layer13,Layer14,Layer15,Layer16,Layer17,Layer18,Layer19,Layer20,Layer21,Layer22,Layer23,Layer24,Layer25,Layer26,Layer27,Layer28,Layer29,Layer30,Layer31,Layer32,Layer33,Layer34,Layer35,Layer36,Layer37,Layer38,Layer39,Layer40,Layer41,Layer42,Layer43,Layer44,Layer45,Layer46,Layer47,Layer48,Layer49,Layer50,Layer51,Layer52,Layer53,Layer54,Layer55,Layer56,Layer57,Layer58,Layer59,Layer60,Layer61,Layer62,Layer63,Layer64,Layer65,Layer66,Layer67,Layer68,Layer69,Layer70,Layer71,Layer72,Layer73,Layer74,Layer75,Layer76,Layer77,Layer78,Layer79,Layer80,Layer81,Layer82,Layer83,Layer84,Layer85,Layer86,Layer87,Layer88,Layer89,Layer90,Layer91,Layer92,Layer93,Layer94,Layer95,Layer96,Layer97,Layer98,Layer99,Layer100,Layer101,Layer102,Layer103,Layer104,Layer105,Layer106,Layer107,Layer108,Layer109,Layer110,Layer111,Layer112,Layer113,Layer114,Layer115,Layer116,Layer117,Layer118,Layer119,Layer120,Layer121,Layer122,Layer123,Layer124,Layer125,Layer126,Layer127,mean
0,1,0,0,0.00018,0.00027,0.000225,0.00027,0.00027,0.000225,0.000225,0.000225,0.000225,0.000225,0.00027,0.000225,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.000225,0.000225,0.000225,0.00027,0.000225,0.000225,0.000225,0.00018,0.000225,0.000225,0.000225,0.00018,0.00018,0.00018,0.00018,0.00027,0.000225,0.00027,0.00027,0.000225,0.000225,0.00027,0.000225,0.000225,0.00027,0.000225,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.000225,0.000225,0.000225,0.00027,0.00027,0.00027,0.000225,0.000225,0.000225,0.000225,0.000225,0.00018,0.00018,0.00018,0.00018,0.00027,0.000225,0.00027,0.00027,0.000225,0.000225,0.00027,0.000225,0.000225,0.00027,0.000225,0.00018,0.00018,0.00018,0.00018,0.00018,0.000225,0.000225,0.000225,0.000225,0.00027,0.00027,0.00027,0.000225,0.000225,0.000225,0.00027,0.000225,0.00018,0.00018,0.000225,0.00018,0.00027,0.000225,0.00027,0.00027,0.000225,0.000225,0.000225,0.000225,0.000225,0.00027,0.000225,0.00018,0.00018,0.00018,0.00018,0.00018,0.000225,0.000225,0.000225,0.000225,0.00027,0.000225,0.00027,0.000225,0.000225,0.000225,0.000225,0.000225,0.00018,0.00018,0.000225,0.00022183593749999968
1,1,0,1,0.00127,0.00127,0.00127,0.00127,0.00127,0.00153,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00102,0.00102,0.00102,0.00127,0.00127,0.00127,0.00153,0.00153,0.00127,0.00153,0.00127,0.00127,0.00127,0.00102,0.00127,0.00153,0.00127,0.00102,0.00102,0.00102,0.00127,0.00127,0.00127,0.00127,0.00127,0.00153,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00102,0.00102,0.00102,0.00127,0.00127,0.00127,0.00153,0.00153,0.00127,0.00153,0.00127,0.00127,0.00127,0.00127,0.00127,0.00153,0.00127,0.00102,0.00102,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00153,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00102,0.00102,0.00102,0.00127,0.00127,0.00127,0.00153,0.00153,0.00153,0.00153,0.00127,0.00127,0.00127,0.00127,0.00127,0.00153,0.00127,0.00102,0.00102,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00102,0.00102,0.00102,0.00127,0.00127,0.00127,0.00153,0.00153,0.00127,0.00153,0.00127,0.00127,0.00127,0.00102,0.00127,0.00153,0.00127,0.00102,0.00102,0.00127,0.001265703124999997
2,1,0,2,0.00271,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00271,0.00339,0.00339,0.00339,0.00407,0.00407,0.00407,0.00407,0.00407,0.00407,0.00339,0.00339,0.00339,0.00339,0.00271,0.00271,0.00271,0.00271,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00271,0.00271,0.00339,0.00339,0.00339,0.00407,0.00407,0.00407,0.00407,0.00407,0.00407,0.00339,0.00339,0.00339,0.00339,0.00271,0.00271,0.00271,0.00271,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00271,0.00339,0.00339,0.00407,0.00407,0.00407,0.00407,0.00407,0.00407,0.00407,0.00339,0.00407,0.00339,0.00339,0.00271,0.00271,0.00271,0.00271,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00271,0.00339,0.00339,0.00407,0.00407,0.00407,0.00407,0.00407,0.00407,0.00407,0.00339,0.00407,0.00339,0.00339,0.00271,0.00271,0.00271,0.0034271875000000027
3,1,1,0,0.00039,0.000468,0.000468,0.00039,0.00039,0.000468,0.000468,0.000468,0.000468,0.00039,0.00039,0.00039,0.00039,0.00039,0.00039,0.00039,0.000468,0.000468,0.00039,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.00039,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000468,0.000468,0.000468,0.00039,0.000468,0.000468,0.000468,0.000468,0.000468,0.00039,0.00039,0.00039,0.00039,0.00039,0.00039,0.00039,0.000468,0.000468,0.00039,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.00039,0.000312,0.000312,0.00039,0.000312,0.000312,0.000312,0.000468,0.000468,0.000468,0.00039,0.00039,0.000468,0.000468,0.000468,0.000468,0.00039,0.00039,0.00039,0.00039,0.00039,0.00039,0.00039,0.000468,0.000468,0.00039,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.00039,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.00039,0.000468,0.000468,0.00039,0.00039,0.000468,0.000468,0.000468,0.000468,0.00039,0.00039,0.00039,0.00039,0.00039,0.00039,0.00039,0.000468,0.000468,0.00039,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.00039,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.0003826875000000005
4,1,1,1,0.000542,0.000542,0.000542,0.000542,0.000542,0.00065,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000433,0.000433,0.000433,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.00065,0.00065,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.00065,0.000542,0.00065,0.000542,0.000542,0.000542,0.000542,0.000433,0.000433,0.000433,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.00065,0.00065,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.00065,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000433,0.000433,0.000433,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.00065,0.00065,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000433,0.000433,0.000433,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000542,0.000433,0.000542,0.00065,0.00065,0.000542,0.000433,0.000433,0.0005393515625000006
5,1,1,2,0.000638,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000638,0.000638,0.000956,0.000797,0.000797,0.000797,0.000797,0.000956,0.000956,0.000797,0.000797,0.000797,0.000956,0.000956,0.000797,0.000797,0.000797,0.000638,0.000638,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000638,0.000638,0.000956,0.000797,0.000797,0.000797,0.000797,0.000956,0.000956,0.000956,0.000797,0.000797,0.000956,0.000956,0.000797,0.000797,0.000797,0.000638,0.000638,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000638,0.000638,0.000956,0.000797,0.000797,0.000956,0.000797,0.000956,0.000956,0.000956,0.000797,0.000797,0.000956,0.000956,0.000797,0.000797,0.000797,0.000638,0.000638,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000638,0.000638,0.000956,0.000797,0.000797,0.000797,0.000797,0.000956,0.000956,0.000797,0.000797,0.000797,0.000956,0.000956,0.000797,0.000797,0.000797,0.000638,0.0008056953125000009
6,1,2,0,0.000619,0.000619,0.000619,0.000515,0.000515,0.000619,0.000619,0.000619,0.000619,0.000515,0.000515,0.000515,0.000515,0.000515,0.000515,0.000515,0.000619,0.000619,0.000515,0.000412,0.000412,0.000412,0.000412,0.000412,0.000412,0.000515,0.000412,0.000412,0.000412,0.000412,0.000412,0.000412,0.000619,0.000619,0.000619,0.000619,0.000619,0.000619,0.000619,0.000619,0.000619,0.000515,0.000515,0.000515,0.000515,0.000515,0.000515,0.000515,0.000619,0.000619,0.000515,0.000412,0.000412,0.000412,0.000412,0.000412,0.000412,0.000515,0.000412,0.000412,0.000412,0.000412,0.000412,0.000412,0.000619,0.000619,0.000619,0.000619,0.000515,0.000619,0.000619,0.000619,0.000619,0.000515,0.000515,0.000515,0.000515,0.000515,0.000515,0.000515,0.000619,0.000619,0.000515,0.000412,0.000412,0.000412,0.000412,0.000412,0.000412,0.000515,0.000412,0.000412,0.000412,0.000412,0.000412,0.000412,0.000619,0.000619,0.000619,0.000515,0.000515,0.000619,0.000619,0.000619,0.000619,0.000515,0.000515,0.000515,0.000515,0.000515,0.000515,0.000515,0.000619,0.000619,0.000515,0.000412,0.000412,0.000412,0.000412,0.000412,0.000412,0.000515,0.000412,0.000412,0.000412,0.000412,0.000412,0.000412,0.0005080625000000008
7,1,2,1,0.000555,0.000666,0.000555,0.000555,0.000555,0.000666,0.000666,0.000666,0.000666,0.000555,0.000555,0.000555,0.000444,0.000444,0.000555,0.000555,0.000666,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000666,0.000555,0.000555,0.000444,0.000444,0.000555,0.000666,0.000555,0.000555,0.000555,0.000666,0.000666,0.000666,0.000666,0.000555,0.000555,0.000555,0.000444,0.000444,0.000555,0.000555,0.000666,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000666,0.000666,0.000555,0.000444,0.000444,0.000555,0.000666,0.000555,0.000555,0.000555,0.000666,0.000666,0.000666,0.000666,0.000555,0.000555,0.000555,0.000444,0.000444,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000666,0.000666,0.000555,0.000444,0.000444,0.000555,0.000666,0.000555,0.000555,0.000555,0.000666,0.000666,0.000555,0.000555,0.000555,0.000555,0.000555,0.000444,0.000444,0.000444,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000555,0.000444,0.000444,0.000444,0.000555,0.000666,0.000555,0.000444,0.000444,0.000444,0.0005593359375
8,1,2,2,0.000525,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000525,0.000525,0.000787,0.000656,0.000656,0.000656,0.000656,0.000787,0.000787,0.000656,0.000656,0.000656,0.000656,0.000787,0.000656,0.000656,0.000656,0.000525,0.000525,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000525,0.000525,0.000787,0.000656,0.000656,0.000656,0.000656,0.000787,0.000787,0.000656,0.000656,0.000656,0.000787,0.000787,0.000656,0.000656,0.000656,0.000525,0.000525,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000525,0.000525,0.000787,0.000656,0.000656,0.000656,0.000656,0.000787,0.000787,0.000656,0.000656,0.000656,0.000787,0.000787,0.000656,0.000656,0.000656,0.000656,0.000525,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000656,0.000525,0.000525,0.000787,0.000656,0.000656,0.000656,0.000656,0.000787,0.000787,0.000656,0.000656,0.000656,0.000787,0.000787,0.000656,0.000656,0.000656,0.000525,0.00066009375
9,1,3,0,0.000861,0.000861,0.000861,0.000717,0.000717,0.000861,0.000861,0.000861,0.000861,0.000717,0.000717,0.000717,0.000717,0.000717,0.000717,0.000717,0.000861,0.000861,0.000717,0.000574,0.000574,0.000574,0.000574,0.000574,0.000574,0.000717,0.000574,0.000574,0.000574,0.000574,0.000574,0.000574,0.000861,0.000861,0.000861,0.000717,0.000861,0.000861,0.000861,0.000861,0.000861,0.000861,0.000717,0.000717,0.000717,0.000717,0.000717,0.000717,0.000861,0.000861,0.000717,0.000574,0.000574,0.000574,0.000574,0.000574,0.000574,0.000717,0.000574,0.000574,0.000574,0.000574,0.000574,0.000574,0.000861,0.000861,0.000861,0.000717,0.000717,0.000861,0.000861,0.000861,0.000861,0.000717,0.000717,0.000717,0.000717,0.000717,0.000717,0.000717,0.000861,0.000861,0.000717,0.000574,0.000574,0.000574,0.000574,0.000574,0.000574,0.000717,0.000574,0.000574,0.000574,0.000574,0.000574,0.000574,0.000717,0.000861,0.000861,0.000717,0.000717,0.000861,0.000861,0.000861,0.000861,0.000717,0.000717,0.000717,0.000717,0.000717,0.000717,0.000717,0.000861,0.000861,0.000717,0.000574,0.000574,0.000574,0.000574,0.000574,0.000574,0.000717,0.000574,0.000574,0.000574,0.000574,0.000574,0.000574,0.0007050000000000008
10,1,3,1,0.000665,0.000798,0.000665,0.000665,0.000665,0.000798,0.000798,0.000798,0.000798,0.000665,0.000665,0.000665,0.000532,0.000532,0.000665,0.000665,0.000798,0.000665,0.000665,0.000665,0.000665,0.000665,0.000665,0.000532,0.000665,0.000665,0.000532,0.000665,0.000665,0.000532,0.000532,0.000532,0.000665,0.000798,0.000798,0.000665,0.000798,0.000798,0.000798,0.000798,0.000798,0.000665,0.000665,0.000665,0.000532,0.000532,0.000665,0.000665,0.000798,0.000665,0.000665,0.000665,0.000665,0.000665,0.000665,0.000532,0.000665,0.000665,0.000532,0.000798,0.000665,0.000532,0.000532,0.000532,0.000665,0.000798,0.000665,0.000665,0.000665,0.000798,0.000798,0.000798,0.000798,0.000665,0.000665,0.000665,0.000532,0.000532,0.000665,0.000665,0.000798,0.000665,0.000665,0.000665,0.000665,0.000665,0.000665,0.000532,0.000532,0.000665,0.000532,0.000665,0.000665,0.000532,0.000532,0.000532,0.000665,0.000798,0.000665,0.000665,0.000665,0.000798,0.000798,0.000798,0.000798,0.000665,0.000665,0.000665,0.000532,0.000532,0.000665,0.000665,0.000798,0.000665,0.000665,0.000532,0.000532,0.000665,0.000665,0.000532,0.000532,0.000532,0.000532,0.000665,0.000665,0.000532,0.000532,0.000532,0.0006587656249999996
11,1,3,2,0.000672,0.000806,0.000806,0.000672,0.000672,0.000806,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000538,0.000538,0.000538,0.000806,0.000672,0.000672,0.000672,0.000538,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000806,0.000672,0.000672,0.000672,0.000538,0.000672,0.000806,0.000806,0.000672,0.000672,0.000806,0.000806,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000538,0.000538,0.000806,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000806,0.000672,0.000672,0.000672,0.000538,0.000672,0.000806,0.000806,0.000672,0.000672,0.000806,0.000806,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000538,0.000538,0.000806,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000806,0.000672,0.000672,0.000672,0.000672,0.000672,0.000806,0.000806,0.000672,0.000672,0.000806,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000538,0.000538,0.000806,0.000672,0.000672,0.000672,0.000538,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000672,0.000538,0.0006793281250000009
